timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
5.223825216,-2.07,0.17,-9.89,0.06,-0.05,0,rest_tremor
5.239022017,-2.1,0.01,-9.83,0.06,-0.06,0.01,rest_tremor
5.254361153,-2.24,0.08,-9.62,0.05,-0.05,0.01,rest_tremor
5.269627094,-2.32,0.18,-9.46,0.04,-0.04,0.02,rest_tremor
5.284944057,-2.33,0.23,-9.39,0,-0.02,0.03,rest_tremor
5.300082207,-2.34,0.34,-9.29,-0.02,0.01,0.04,rest_tremor
5.315332174,-2.27,0.52,-9.31,0.01,0.03,0.04,rest_tremor
5.330613136,-2.26,0.41,-9.47,0.05,0.01,0.03,rest_tremor
5.345727921,-2.2,0.36,-9.57,0.03,0.01,0.03,rest_tremor
5.3611691,-2.1,0.29,-9.82,0.02,-0.01,0.02,rest_tremor
5.376430035,-2.08,0.17,-9.87,0.03,-0.03,0.02,rest_tremor
5.391714096,-2.17,0.27,-9.72,0.04,-0.04,0.02,rest_tremor
5.407062054,-2.24,0.29,-9.58,0.05,-0.04,0.02,rest_tremor
5.422150135,-2.28,0.28,-9.45,0.03,-0.04,0.03,rest_tremor
5.437456131,-2.32,0.43,-9.32,0.01,-0.01,0.04,rest_tremor
5.452688217,-2.32,0.46,-9.33,0.02,0,0.03,rest_tremor
5.467991114,-2.24,0.49,-9.41,0.04,0,0.03,rest_tremor
5.483298063,-2.22,0.44,-9.56,0.06,-0.01,0.03,rest_tremor
5.498566151,-2.13,0.33,-9.75,0.08,-0.03,0.02,rest_tremor
5.513863087,-2.12,0.16,-9.81,0.08,-0.05,0.01,rest_tremor
5.529122114,-2.26,0.18,-9.66,0.07,-0.05,0.01,rest_tremor
5.544411182,-2.31,0.2,-9.57,0.06,-0.04,0.01,rest_tremor
5.559706211,-2.34,0.23,-9.4,0.03,-0.01,0.02,rest_tremor
5.574794054,-2.37,0.34,-9.31,0.01,0.01,0.03,rest_tremor
5.590053082,-2.26,0.36,-9.41,0.01,0.02,0.02,rest_tremor
5.605336189,-2.16,0.48,-9.54,0.01,0.01,0.02,rest_tremor
5.620692015,-2.09,0.42,-9.76,0.03,-0.02,0.01,rest_tremor
5.635975122,-2.11,0.31,-9.8,0.07,-0.04,0,rest_tremor
5.65125823,-2.21,0.19,-9.69,0.08,-0.05,0,rest_tremor
5.666509151,-2.3,0.21,-9.51,0.08,-0.04,0,rest_tremor
5.681632996,-2.35,0.27,-9.41,0.04,-0.01,0.01,rest_tremor
5.696890116,-2.37,0.38,-9.34,0.04,0.01,0.01,rest_tremor
5.712207079,-2.32,0.26,-9.34,0.04,0.02,0.01,rest_tremor
5.727475882,-2.26,0.31,-9.44,0.03,0.02,0.02,rest_tremor
5.742742062,-2.14,0.27,-9.72,0.04,0.01,0.02,rest_tremor
5.757882118,-2.16,0.16,-9.7,0.04,0,0.02,rest_tremor
5.773317099,-2.13,0.26,-9.7,0.03,-0.01,0.02,rest_tremor
5.788660049,-2.14,0.23,-9.69,0.04,-0.03,0.02,rest_tremor
5.803725004,-2.21,0.25,-9.55,0.04,-0.03,0.02,rest_tremor
5.819009066,-2.26,0.39,-9.41,0.04,-0.02,0.02,rest_tremor
5.834336042,-2.28,0.34,-9.34,0.05,-0.02,0.02,rest_tremor
5.849594116,-2.25,0.26,-9.47,0.05,-0.02,0.02,rest_tremor
5.864903927,-2.24,0.24,-9.53,0.04,0,0.02,rest_tremor
5.88013792,-2.23,0.32,-9.58,0.05,-0.01,0.02,rest_tremor
5.895422935,-2.24,0.21,-9.59,0.05,-0.01,0.02,rest_tremor
5.910794973,-2.19,0.21,-9.6,0.02,-0.01,0.02,rest_tremor
5.926059961,-2.14,0.22,-9.7,0.01,-0.03,0.02,rest_tremor
5.941323042,-2.19,0.27,-9.63,0.01,-0.04,0.02,rest_tremor
5.956424952,-2.2,0.32,-9.56,0.02,-0.04,0.02,rest_tremor
5.971692085,-2.24,0.36,-9.49,0.03,-0.04,0.03,rest_tremor
5.986973286,-2.28,0.4,-9.53,0.02,-0.03,0.03,rest_tremor
6.002249956,-2.3,0.47,-9.32,0.03,-0.01,0.03,rest_tremor
6.017544985,-2.26,0.35,-9.35,0.04,-0.01,0.02,rest_tremor
6.032882214,-2.15,0.05,-9.71,-0.03,-0.01,0.03,rest_tremor
6.048285961,-2.03,-0.07,-9.94,-0.1,-0.03,0.03,rest_tremor
6.063438177,-2.09,0.07,-9.89,-0.1,-0.05,0.03,rest_tremor
6.078685284,-2.19,0.28,-9.73,-0.05,-0.05,0.04,rest_tremor
6.093947172,-2.26,0.54,-9.57,0,-0.03,0.06,rest_tremor
6.10908699,-2.41,0.47,-9.23,0.06,-0.03,0.07,rest_tremor
6.124361038,-2.51,0.57,-9.03,0.02,-0.03,0.08,rest_tremor
6.139634132,-2.44,0.61,-9.18,0.01,0.02,0.09,rest_tremor
6.154945135,-2.38,0.62,-9.28,0.06,0,0.07,rest_tremor
6.170207024,-2.21,0.39,-9.71,0.08,0,0.05,rest_tremor
6.185482025,-2.19,0.21,-9.76,0.04,0.01,0.04,rest_tremor
6.200605869,-2.1,0.19,-9.9,0.02,0.01,0.02,rest_tremor
6.216149092,-2.15,0.4,-9.72,0.02,0.01,0,rest_tremor
6.231461048,-2.2,0.52,-9.6,0.04,0,-0.02,rest_tremor
6.246703148,-2.26,0.44,-9.43,0.07,0,-0.03,rest_tremor
6.261796236,-2.26,0.5,-9.37,0.06,0,-0.02,rest_tremor
6.277240038,-2.24,0.48,-9.37,0.07,0,-0.02,rest_tremor
6.292532921,-2.21,0.39,-9.5,0.08,-0.01,-0.01,rest_tremor
6.30765605,-2.2,0.28,-9.56,0.07,-0.02,0,rest_tremor
6.322927237,-2.17,0.33,-9.75,0.06,-0.02,0.01,rest_tremor
6.338186026,-2.19,0.23,-9.72,0.06,-0.03,0.01,rest_tremor
6.353437185,-2.24,0.26,-9.61,0.05,-0.03,0.01,rest_tremor
6.368765116,-2.3,0.36,-9.5,0.05,-0.03,0.02,rest_tremor
6.383917093,-2.28,0.35,-9.51,0.06,-0.03,0.02,rest_tremor
6.399133205,-2.26,0.37,-9.43,0.05,-0.02,0.02,rest_tremor
6.414513111,-2.24,0.44,-9.51,0.06,-0.02,0.02,rest_tremor
6.429751158,-2.22,0.36,-9.5,0.07,-0.03,0.01,rest_tremor
6.445096254,-2.15,0.24,-9.67,0.07,-0.04,0.01,rest_tremor
6.460333109,-2.17,0.26,-9.65,0.06,-0.05,0.01,rest_tremor
6.475674152,-2.22,0.23,-9.61,0.07,-0.05,0.01,rest_tremor
6.491005898,-2.28,0.21,-9.53,0.05,-0.04,0.02,rest_tremor
6.506234169,-2.33,0.29,-9.47,0.03,-0.02,0.02,rest_tremor
6.521469116,-2.33,0.36,-9.41,0.02,0,0.02,rest_tremor
6.53664422,-2.28,0.38,-9.37,0.02,-0.01,0.03,rest_tremor
6.551875114,-2.24,0.37,-9.47,0.02,-0.02,0.03,rest_tremor
6.567101955,-2.14,0.31,-9.79,0.01,-0.04,0.02,rest_tremor
6.582407951,-2.14,0.2,-9.83,0.03,-0.06,0.01,rest_tremor
6.597701073,-2.23,0.27,-9.81,0.03,-0.06,0.01,rest_tremor
6.612975121,-2.29,0.3,-9.62,0.01,-0.03,0.01,rest_tremor
6.628060102,-2.39,0.56,-9.22,0.02,0,0,rest_tremor
6.643586159,-2.39,0.57,-9.12,0.07,0.01,0,rest_tremor
6.658884048,-2.35,0.48,-9.23,0.09,0.01,0,rest_tremor
6.674161196,-2.25,0.3,-9.55,0.08,0,0,rest_tremor
6.689415932,-2.09,0.02,-9.82,0.06,-0.04,-0.01,rest_tremor
6.704538107,-2.1,0.04,-9.98,0.06,-0.05,0,rest_tremor
6.719801188,-2.26,-0.09,-9.7,0.06,-0.06,0.01,rest_tremor
6.73506093,-2.33,0.11,-9.51,0.04,-0.04,0.02,rest_tremor
6.750358105,-2.41,0.2,-9.35,0,-0.01,0.03,rest_tremor
6.765540123,-2.38,0.28,-9.3,-0.02,0.01,0.04,rest_tremor
6.780807257,-2.36,0.49,-9.25,-0.03,0.05,0.04,rest_tremor
6.795981169,-2.25,0.6,-9.41,0.01,0.04,0.03,rest_tremor
6.811183214,-2.21,0.43,-9.58,0.03,0.02,0.02,rest_tremor
6.826439857,-2.15,0.34,-9.7,0.03,0.01,0.02,rest_tremor
6.841809273,-2.14,0.23,-9.89,0.05,-0.02,0.01,rest_tremor
6.857021332,-2.22,0.18,-9.72,0.05,-0.03,0.01,rest_tremor
6.87228322,-2.29,0.23,-9.51,0.04,-0.02,0.02,rest_tremor
6.887652159,-2.29,0.25,-9.44,0.03,-0.02,0.03,rest_tremor
6.902906179,-2.3,0.27,-9.45,0.01,-0.01,0.04,rest_tremor
6.918195009,-2.24,0.34,-9.46,0,0,0.04,rest_tremor
6.933264256,-2.22,0.54,-9.47,0.01,0.01,0.04,rest_tremor
